sample_id,npy_idx,excel_pos,cation,anion,refrigerant,T_K,P_MPa,x1,anion_smiles,cation_smiles,refri_smiles,sheet
[P66614]__[Cl]__R32__308.15__0.10251,2396,2396,[P66614],[Cl],R32,308.15,0.10251,0.121,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[Cl]__R23__288.17__0.10759,2397,2397,[P66614],[Cl],R23,288.17,0.10759,0.2299,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Cl]__R23__293.36__0.09976,2398,2398,[P66614],[Cl],R23,293.36,0.09976,0.2004,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Cl]__R23__298.95__0.10085,2399,2399,[P66614],[Cl],R23,298.95,0.10085,0.1922,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Cl]__R23__303.19__0.10116,2400,2400,[P66614],[Cl],R23,303.19,0.10116,0.1787,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Cl]__R23__308.17__0.1005,2401,2401,[P66614],[Cl],R23,308.17,0.1005,0.1704,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R41__288.15__0.10313,2402,2402,[P66614],[Tf2N],R41,288.15,0.10313,0.09092,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CF,Table S3. VLE HFCs
[P66614]__[Tf2N]__R41__293.15__0.10002,2403,2403,[P66614],[Tf2N],R41,293.15,0.10002,0.0814,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CF,Table S3. VLE HFCs
[P66614]__[Tf2N]__R41__298.36__0.09997,2404,2404,[P66614],[Tf2N],R41,298.36,0.09997,0.07676,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CF,Table S3. VLE HFCs
[P66614]__[Tf2N]__R41__303.15__0.10264,2405,2405,[P66614],[Tf2N],R41,303.15,0.10264,0.07486,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CF,Table S3. VLE HFCs
[P66614]__[Tf2N]__R41__308.15__0.09911,2406,2406,[P66614],[Tf2N],R41,308.15,0.09911,0.06653,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CF,Table S3. VLE HFCs
[P66614]__[Tf2N]__R32__288.15__0.10436,2407,2407,[P66614],[Tf2N],R32,288.15,0.10436,0.133,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R32__293.21__0.1046,2408,2408,[P66614],[Tf2N],R32,293.21,0.1046,0.1235,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R32__298.35__0.10686,2409,2409,[P66614],[Tf2N],R32,298.35,0.10686,0.119,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R32__303.19__0.10273,2410,2410,[P66614],[Tf2N],R32,303.19,0.10273,0.1058,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R32__308.23__0.10249,2411,2411,[P66614],[Tf2N],R32,308.23,0.10249,0.1004,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R23__288.15__0.09704,2412,2412,[P66614],[Tf2N],R23,288.15,0.09704,0.05886,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R23__293.15__0.10003,2413,2413,[P66614],[Tf2N],R23,293.15,0.10003,0.05717,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R23__298.15__0.09988,2414,2414,[P66614],[Tf2N],R23,298.15,0.09988,0.05184,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R23__303.19__0.09911,2415,2415,[P66614],[Tf2N],R23,303.19,0.09911,0.04623,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[Tf2N]__R23__308.39__0.10168,2416,2416,[P66614],[Tf2N],R23,308.39,0.10168,0.0436,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__303.3__0.1347,2417,2417,[P66614],[TMPP],R32,303.3,0.1347,0.133,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__302.6__0.2501,2418,2418,[P66614],[TMPP],R32,302.6,0.2501,0.2186,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__302.8__0.3899,2419,2419,[P66614],[TMPP],R32,302.8,0.3899,0.3258,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__303.6__0.4492,2420,2420,[P66614],[TMPP],R32,303.6,0.4492,0.351,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__302.4__0.5397,2421,2421,[P66614],[TMPP],R32,302.4,0.5397,0.4052,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__302.9__0.6729,2422,2422,[P66614],[TMPP],R32,302.9,0.6729,0.4629,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__313.1__0.1532,2423,2423,[P66614],[TMPP],R32,313.1,0.1532,0.1259,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__312.9__0.2801,2424,2424,[P66614],[TMPP],R32,312.9,0.2801,0.2085,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__313.7__0.4541,2425,2425,[P66614],[TMPP],R32,313.7,0.4541,0.3073,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__312.2__0.5065,2426,2426,[P66614],[TMPP],R32,312.2,0.5065,0.3356,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__312.5__0.6224,2427,2427,[P66614],[TMPP],R32,312.5,0.6224,0.386,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__312.4__0.7694,2428,2428,[P66614],[TMPP],R32,312.4,0.7694,0.4441,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__323.6__0.173,2429,2429,[P66614],[TMPP],R32,323.6,0.173,0.1178,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__323.3__0.3183,2430,2430,[P66614],[TMPP],R32,323.3,0.3183,0.1948,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__322.3__0.5021,2431,2431,[P66614],[TMPP],R32,322.3,0.5021,0.2942,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__323.5__0.5814,2432,2432,[P66614],[TMPP],R32,323.5,0.5814,0.3161,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__322.4__0.7023,2433,2433,[P66614],[TMPP],R32,322.4,0.7023,0.3679,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__322.5__0.8708,2434,2434,[P66614],[TMPP],R32,322.5,0.8708,0.4247,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__333.4__0.1909,2435,2435,[P66614],[TMPP],R32,333.4,0.1909,0.11,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__333.1__0.3512,2436,2436,[P66614],[TMPP],R32,333.1,0.3512,0.1841,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__333.6__0.5639,2437,2437,[P66614],[TMPP],R32,333.6,0.5639,0.2781,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__333.7__0.6442,2438,2438,[P66614],[TMPP],R32,333.7,0.6442,0.3007,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__333.1__0.7841,2439,2439,[P66614],[TMPP],R32,333.1,0.7841,0.3504,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__333.4__0.9759,2440,2440,[P66614],[TMPP],R32,333.4,0.9759,0.4055,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__343.1__0.206,2441,2441,[P66614],[TMPP],R32,343.1,0.206,0.103,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__343.6__0.3853,2442,2442,[P66614],[TMPP],R32,343.6,0.3853,0.1737,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__343.6__0.6154,2443,2443,[P66614],[TMPP],R32,343.6,0.6154,0.2656,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__342.9__0.6989,2444,2444,[P66614],[TMPP],R32,342.9,0.6989,0.2882,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__343.3__0.8602,2445,2445,[P66614],[TMPP],R32,343.3,0.8602,0.3348,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R32__343__1.0693,2446,2446,[P66614],[TMPP],R32,343.0,1.0693,0.3887,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__302.2__0.097,2447,2447,[P66614],[TMPP],R161,302.2,0.097,0.185,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__302.7__0.168,2448,2448,[P66614],[TMPP],R161,302.7,0.168,0.289,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__303.2__0.217,2449,2449,[P66614],[TMPP],R161,303.2,0.217,0.349,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__302.9__0.27,2450,2450,[P66614],[TMPP],R161,302.9,0.27,0.411,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__302.8__0.299,2451,2451,[P66614],[TMPP],R161,302.8,0.299,0.438,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__302.9__0.338,2452,2452,[P66614],[TMPP],R161,302.9,0.338,0.479,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__312.7__0.114,2453,2453,[P66614],[TMPP],R161,312.7,0.114,0.177,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__312.6__0.196,2454,2454,[P66614],[TMPP],R161,312.6,0.196,0.27,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__312.3__0.251,2455,2455,[P66614],[TMPP],R161,312.3,0.251,0.333,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__312.6__0.317,2456,2456,[P66614],[TMPP],R161,312.6,0.317,0.395,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__312.8__0.353,2457,2457,[P66614],[TMPP],R161,312.8,0.353,0.427,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__313.6__0.404,2458,2458,[P66614],[TMPP],R161,313.6,0.404,0.472,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__322.6__0.131,2459,2459,[P66614],[TMPP],R161,322.6,0.131,0.162,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__322.6__0.226,2460,2460,[P66614],[TMPP],R161,322.6,0.226,0.263,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__322.7__0.291,2461,2461,[P66614],[TMPP],R161,322.7,0.291,0.325,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__323.9__0.374,2462,2462,[P66614],[TMPP],R161,323.9,0.374,0.391,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__322.7__0.408,2463,2463,[P66614],[TMPP],R161,322.7,0.408,0.423,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__322.8__0.465,2464,2464,[P66614],[TMPP],R161,322.8,0.465,0.46,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__332.3__0.147,2465,2465,[P66614],[TMPP],R161,332.3,0.147,0.151,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__333.1__0.257,2466,2466,[P66614],[TMPP],R161,333.1,0.257,0.249,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__333.5__0.334,2467,2467,[P66614],[TMPP],R161,333.5,0.334,0.319,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__333.6__0.422,2468,2468,[P66614],[TMPP],R161,333.6,0.422,0.379,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__333__0.469,2469,2469,[P66614],[TMPP],R161,333.0,0.469,0.413,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__333.2__0.533,2470,2470,[P66614],[TMPP],R161,333.2,0.533,0.449,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__343.3__0.166,2471,2471,[P66614],[TMPP],R161,343.3,0.166,0.139,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__343.1__0.287,2472,2472,[P66614],[TMPP],R161,343.1,0.287,0.232,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__343__0.37,2473,2473,[P66614],[TMPP],R161,343.0,0.37,0.298,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__343.3__0.471,2474,2474,[P66614],[TMPP],R161,343.3,0.471,0.368,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__342.2__0.521,2475,2475,[P66614],[TMPP],R161,342.2,0.521,0.396,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R161__342.5__0.595,2476,2476,[P66614],[TMPP],R161,342.5,0.595,0.434,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CCF,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__302.2__0.055,2477,2477,[P66614],[TMPP],R152a,302.2,0.055,0.105,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__302.5__0.102,2478,2478,[P66614],[TMPP],R152a,302.5,0.102,0.191,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__302.3__0.15,2479,2479,[P66614],[TMPP],R152a,302.3,0.15,0.258,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__303.3__0.222,2480,2480,[P66614],[TMPP],R152a,303.3,0.222,0.343,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__302.7__0.259,2481,2481,[P66614],[TMPP],R152a,302.7,0.259,0.383,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__302.3__0.284,2482,2482,[P66614],[TMPP],R152a,302.3,0.284,0.413,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__312.8__0.064,2483,2483,[P66614],[TMPP],R152a,312.8,0.064,0.095,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__312.4__0.123,2484,2484,[P66614],[TMPP],R152a,312.4,0.123,0.177,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
[P66614]__[TMPP]__R152a__312.6__0.182,2485,2485,[P66614],[TMPP],R152a,312.6,0.182,0.24,CC(C)(C)CC(C)CCP(=O)([O-])CC(C)CC(C)(C)C,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,CC(F)F,Table S3. VLE HFCs
