model_family,seed,case_id,sample_id,component,group_name,full_group_id,n_atoms,A_g_signed,A_g_abs,A_tilde_g,P_g_atom,P_g_graph
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,Refri,CH2F,Refri:CH2F,3,-0.07583345472812653,0.2791382372379303,0.0930460790793101,0.5319464019271626,0.5312184522544166
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.010831655003130436,0.02405889518558979,0.004811779037117958,0.05324314422826046,0.05317801003221661
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.010866036638617516,0.015469848178327084,0.003093969635665417,0.03423529432229702,0.03419341309224705
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,Anion,BF4_Core,Anion:BF4_Core,5,0.07767293602228165,0.1835869401693344,0.036717388033866885,0.40628407324853116,0.4057870517660467
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,Refri,CH2F,Refri:CH2F,3,-0.05931885540485382,0.2287527471780777,0.0762509157260259,0.5062375232387305,0.5056182252133917
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.01550920307636261,0.033900562673807144,0.006780112534761429,0.06236416431303121,0.06228138628645817
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,0.015584084205329418,0.022352630272507668,0.004470526054501533,0.041120353091371055,0.0410657726809962
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Anion,PF6_Core,Anion:PF6_Core,7,0.08305291831493378,0.19737133383750916,0.02819590483392988,0.3630883184023042,0.36260637921815664
V7-A,42,Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,Refri,CH2F,Refri:CH2F,3,-0.07677671313285828,0.2899658679962158,0.09665528933207194,0.5334271059417754,0.532719070427521
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0027040033601224422,0.009117974899709225,0.001823594979941845,0.02075681431747698,0.020556764627809157
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,9.396625682711601e-05,0.001506071537733078,0.000502023845911026,0.0034285296462660208,0.0033954862186348863
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,CF3,Anion:CF3,8,0.03835754096508026,0.06811535358428955,0.008514419198036194,0.15506269342367643,0.15356823270229567
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.030506746843457222,0.10356257110834122,0.01726042851805687,0.2357572906682269,0.2334851128612792
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.021944884210824966,0.028712227940559387,0.028712227940559387,0.06536258221354299,0.06473263177472748
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Refri,CF3,Refri:CF3,8,-0.03964453935623169,0.07844632863998413,0.009805791079998016,0.17858086860053254,0.17685974479040786
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.023528462275862694,0.14981570839881897,0.07490785419940948,0.34105126141274317,0.33776428307575473
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.004536875057965517,0.011782203800976276,0.0023564407601952553,0.02644966876125722,0.026198612709802026
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0013593488838523626,0.0025069606490433216,0.0008356535496811072,0.005627833288642312,0.005574414789664199
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,CF3,Anion:CF3,8,0.03980805724859238,0.07056666910648346,0.008820833638310432,0.15841391432196028,0.15691027462861606
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.030540388077497482,0.10293211787939072,0.017155352979898453,0.23107055936165166,0.22887727434305613
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.020977970212697983,0.02763844095170498,0.02763844095170498,0.062045065642947914,0.06145614374251892
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Refri,CF3,Refri:CF3,8,-0.04357346147298813,0.08179038763046265,0.01022379845380783,0.1836098489911805,0.18186705349108973
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.025657542049884796,0.14824071526527405,0.07412035763263702,0.33278305840996036,0.3296243345185684
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.011740335263311863,0.028139224275946617,0.005627844855189324,0.057319468347057916,0.05676234100405263
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.003905711229890585,0.006102398037910461,0.0020341326793034873,0.012430556284885009,0.012309735157355638
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,CF3,Anion:CF3,8,0.03639483451843262,0.06478187441825867,0.008097734302282333,0.13196037544483954,0.1306777617801694
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.029465962201356888,0.09991835057735443,0.01665305842955907,0.20353321317761291,0.20155493386796555
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0213155597448349,0.027973631396889687,0.027973631396889687,0.0569821564262842,0.05642830764987424
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Refri,CF3,Refri:CF3,8,-0.0457911416888237,0.09110298752784729,0.011387873440980911,0.18557635984260568,0.1837726155430651
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.026043875142931938,0.17290067672729492,0.08645033836364746,0.35219787047671475,0.3487746170961575
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.012391512282192707,0.02904234081506729,0.005808468163013458,0.054969553218183545,0.054445389938557354
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.004479742608964443,0.006862927228212357,0.002287642409404119,0.012989725790560933,0.012865861999185362
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Anion,CF3,Anion:CF3,8,0.04139426350593567,0.07299314439296722,0.009124143049120903,0.13815692615211364,0.13683952800577012
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0323207713663578,0.10840936750173569,0.018068227916955948,0.2051905710418704,0.20323397222727244
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.022695884108543396,0.029789939522743225,0.029789939522743225,0.05638456198793523,0.05584690586374272
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Refri,CF3,Refri:CF3,8,-0.05198594927787781,0.09943389892578125,0.012429237365722656,0.1882023571549204,0.1864077497953126
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.029180925339460373,0.1818034052848816,0.0909017026424408,0.34410628350141603,0.340825051118388
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.02614714205265045,0.059829264879226685,0.011965852975845338,0.10182068771594971,0.10082473560975878
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.009534409269690514,0.014089290983974934,0.004696430327991645,0.023977919506688747,0.023743381123866352
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Anion,CF3,Anion:CF3,8,0.034865766763687134,0.06013570353388786,0.007516962941735983,0.10234220163766237,0.10134114837864693
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.029126450419425964,0.0958171933889389,0.01596953223148982,0.16306689620151674,0.1614718684879446
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.02027702145278454,0.02780427224934101,0.02780427224934101,0.047318818434160075,0.046855972641825235
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Refri,CF3,Refri:CF3,8,-0.05608551204204559,0.11367043852806091,0.014208804816007614,0.19345051702146782,0.19155829399495733
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.029797513037919998,0.21624824404716492,0.10812412202358246,0.36802298959708457,0.364423197847117
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.030569449067115784,0.0685192197561264,0.013703843951225281,0.09467525783724076,0.09376883322521092
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.011910331435501575,0.017471695318818092,0.0058238984396060305,0.02414121563336857,0.023910086693091234
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Anion,CF3,Anion:CF3,8,0.047284312546253204,0.08152072131633759,0.010190090164542198,0.11263985984037761,0.11156144142792994
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.03752367943525314,0.12285640835762024,0.020476068059603374,0.16975473713235112,0.16812949865652946
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0248379148542881,0.03431657701730728,0.03431657701730728,0.047416342287152295,0.04696237637627626
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Refri,CF3,Refri:CF3,8,-0.07379025220870972,0.14140576124191284,0.017675720155239105,0.19538498764140405,0.19351436414731463
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.03969275951385498,0.257638543844223,0.1288192719221115,0.35598764338063194,0.352579403795022
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.032180510461330414,0.0732230469584465,0.0146446093916893,0.12164853030996796,0.12043342926575028
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.011954322457313538,0.01756262592971325,0.00585420864323775,0.029177529773457528,0.02888608649169257
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Anion,CF3,Anion:CF3,8,0.031206894665956497,0.05365579202771187,0.0067069740034639835,0.08914062599023706,0.08825023407636055
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.026703692972660065,0.08789925277233124,0.014649875462055206,0.14603072883823803,0.14457208325783458
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.018894212320446968,0.025895431637763977,0.025895431637763977,0.04302117067409001,0.04259144851241363
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Refri,CF3,Refri:CF3,8,-0.055954620242118835,0.11648096144199371,0.014560120180249214,0.1935147246269579,0.19158177941696183
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.030726708471775055,0.22720587253570557,0.11360293626785278,0.3774666805035791,0.3736963089547524
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.03944839537143707,0.08825582265853882,0.017651164531707765,0.106242106842455,0.10521089193117764
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.015378909185528755,0.022461000829935074,0.007487000276645024,0.02703848854477315,0.02677604558882614
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,CF3,Anion:CF3,8,0.050800688564777374,0.08627107739448547,0.010783884674310684,0.10385287617135876,0.10284485178564362
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.04079804569482803,0.13259674608707428,0.022099457681179047,0.15961958361941414,0.15807027233735993
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.026761846616864204,0.037516020238399506,0.037516020238399506,0.04516167784070978,0.04472332625872633
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Refri,CF3,Refri:CF3,8,-0.08320390433073044,0.16234177350997925,0.020292721688747406,0.19542656253935142,0.19352969893847144
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.045242100954055786,0.3012623190879822,0.1506311595439911,0.36265871789541915,0.35913865331167505
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.03459211438894272,0.07805867493152618,0.015611734986305238,0.1283146208880467,0.12705397430607782
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.013100572861731052,0.019136467948555946,0.006378822649518649,0.03145696019192218,0.031147906484163677
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,CF3,Anion:CF3,8,0.03051927499473095,0.05227751284837723,0.0065346891060471535,0.08593496171942208,0.08509068056881387
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.026057414710521698,0.08499090373516083,0.014165150622526804,0.13970997587745512,0.1383373738907296
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.018490657210350037,0.025241658091545105,0.025241658091545105,0.041492810266680516,0.04108515781774711
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Refri,CF3,Refri:CF3,8,-0.05871781334280968,0.12006863951683044,0.015008579939603806,0.19737155381718208,0.19543244685512662
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.030481595546007156,0.22856426239013672,0.11428213119506836,0.3757191203011497,0.37202781044487654
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.04892454668879509,0.10803288221359253,0.021606576442718507,0.11507486283960586,0.11397027018470716
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.019764430820941925,0.028642935678362846,0.009547645226120949,0.03050998757947189,0.030217125112815654
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,CF3,Anion:CF3,8,0.0546518936753273,0.09210935235023499,0.011513669043779373,0.09811337873030115,0.09717159774687438
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.044370315968990326,0.14241044223308563,0.02373507370551427,0.15169327866768742,0.15023718932481003
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.028490331023931503,0.04076312482357025,0.04076312482357025,0.04342021523328282,0.043003428720248656
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Refri,CF3,Refri:CF3,8,-0.09635083377361298,0.1861787736415863,0.023272346705198288,0.19831459090476783,0.19641098802341594
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.05140466243028641,0.3406676650047302,0.1703338325023651,0.36287363644340276,0.35939044694761824
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.03290007263422012,0.07425282895565033,0.014850565791130066,0.1319016847549991,0.13061334011769912
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.012404474429786205,0.018104827031493187,0.006034942343831062,0.032161161012170154,0.031847028107830584
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,CF3,Anion:CF3,8,0.028297042474150658,0.04756700620055199,0.005945875775068998,0.08449736319611104,0.08367203844804658
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.024012569338083267,0.076920285820961,0.012820047636826834,0.13664011774798196,0.1353054906485053
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.01633901335299015,0.0229383185505867,0.0229383185505867,0.04074730760866182,0.04034930984737816
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Refri,CF3,Refri:CF3,8,-0.054885704070329666,0.11198156327009201,0.013997695408761501,0.19892247964917015,0.1969795119731283
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0275032389909029,0.21117587387561798,0.10558793693780899,0.3751298628694686,0.3714657963488881
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.013660465367138386,0.03325274586677551,0.006650549173355102,0.07789357415728627,0.07712483782256717
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.004044901579618454,0.00635747704654932,0.00211915901551644,0.01489220203837123,0.01474523000717701
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,CF3,Anion:CF3,8,0.027044763788580894,0.04963225498795509,0.006204031873494387,0.11626209005375313,0.11511469254450242
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.022501155734062195,0.07845287024974823,0.013075478374958038,0.18377352929390722,0.1819598573593966
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.01812337338924408,0.02307860367000103,0.02307860367000103,0.054060946834829406,0.053527416122304466
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Refri,CF3,Refri:CF3,8,-0.03867906332015991,0.08063961565494537,0.010079951956868172,0.18889591575983264,0.18703169068741005
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.019963331520557404,0.15548615157604218,0.07774307578802109,0.36422171350127736,0.3606271876614858
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.012856648303568363,0.03146631270647049,0.006293262541294098,0.07354789074584671,0.07282448086257827
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.003752446733415127,0.005940867587924004,0.001980289195974668,0.013885906631898688,0.013749326207989989
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,CF3,Anion:CF3,8,0.027823524549603462,0.05086401104927063,0.006358001381158829,0.11888716553617794,0.11771780296615074
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.023074960336089134,0.08020765334367752,0.013367942223946253,0.18747362552869104,0.18562965322460045
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.018457327038049698,0.02353719249367714,0.02353719249367714,0.055014735222947087,0.054473615650623745
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Refri,CF3,Refri:CF3,8,-0.03883667290210724,0.08063405752182007,0.010079257190227509,0.18847028275383682,0.18661650742644278
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.020087456330657005,0.15518425405025482,0.07759212702512741,0.36272043276354027,0.35915274994811747
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.019654985517263412,0.0456085205078125,0.0091217041015625,0.10382994221251687,0.10280489681956717
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.006841615773737431,0.010238416492938995,0.003412805497646332,0.02330823672799121,0.023078129687895715
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,CF3,Anion:CF3,8,0.02424933947622776,0.0437207892537117,0.0054650986567139626,0.09953243321981728,0.0985498143340991
V7-A,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.02077315002679825,0.07093693315982819,0.011822822193304697,0.16149126498099148,0.15989696690431945
