sample_id,npy_idx,excel_pos,cation,anion,refrigerant,T_K,P_MPa,x1,anion_smiles,cation_smiles,refri_smiles,sheet,refrigerant_species_id,refrigerant_inchikey,refrigerant_formula
[emim]__[PFBS]__R125__303.15__0.4345__#378,378,378,[emim],[PFBS],R125,303.15,0.4345,0.2891,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFBS]__R125__303.15__0.4853__#379,379,379,[emim],[PFBS],R125,303.15,0.4853,0.3188,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFBS]__R125__303.15__0.6084__#380,380,380,[emim],[PFBS],R125,303.15,0.6084,0.3835,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFP]__R32__303.15__0.0402__#381,381,381,[emim],[PFP],R32,303.15,0.0402,0.0315,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[PFP]__R32__303.15__0.0902__#382,382,382,[emim],[PFP],R32,303.15,0.0902,0.0703,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[PFP]__R32__303.15__0.1536__#383,383,383,[emim],[PFP],R32,303.15,0.1536,0.118,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[PFP]__R32__303.15__0.2307__#384,384,384,[emim],[PFP],R32,303.15,0.2307,0.1669,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[PFP]__R32__303.15__0.3117__#385,385,385,[emim],[PFP],R32,303.15,0.3117,0.2179,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[PFP]__R32__303.15__0.3908__#386,386,386,[emim],[PFP],R32,303.15,0.3908,0.268,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[PFP]__R32__303.15__0.444__#387,387,387,[emim],[PFP],R32,303.15,0.444,0.2948,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[PFP]__R32__303.15__0.5093__#388,388,388,[emim],[PFP],R32,303.15,0.5093,0.3299,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[PFP]__R134a__303.15__0.046__#389,389,389,[emim],[PFP],R134a,303.15,0.046,0.0674,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.0852__#390,390,390,[emim],[PFP],R134a,303.15,0.0852,0.1045,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.1498__#391,391,391,[emim],[PFP],R134a,303.15,0.1498,0.1932,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.2079__#392,392,392,[emim],[PFP],R134a,303.15,0.2079,0.2458,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.2548__#393,393,393,[emim],[PFP],R134a,303.15,0.2548,0.302,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.3089__#394,394,394,[emim],[PFP],R134a,303.15,0.3089,0.3477,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.3468__#395,395,395,[emim],[PFP],R134a,303.15,0.3468,0.39,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.404__#396,396,396,[emim],[PFP],R134a,303.15,0.404,0.4371,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.4493__#397,397,397,[emim],[PFP],R134a,303.15,0.4493,0.4855,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R134a__303.15__0.4994__#398,398,398,[emim],[PFP],R134a,303.15,0.4994,0.5277,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[PFP]__R125__303.15__0.0245__#399,399,399,[emim],[PFP],R125,303.15,0.0245,0.0266,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFP]__R125__303.15__0.0792__#400,400,400,[emim],[PFP],R125,303.15,0.0792,0.0716,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFP]__R125__303.15__0.1503__#401,401,401,[emim],[PFP],R125,303.15,0.1503,0.1447,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFP]__R125__303.15__0.2262__#402,402,402,[emim],[PFP],R125,303.15,0.2262,0.1971,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFP]__R125__303.15__0.3126__#403,403,403,[emim],[PFP],R125,303.15,0.3126,0.2676,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFP]__R125__303.15__0.4432__#404,404,404,[emim],[PFP],R125,303.15,0.4432,0.3491,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFP]__R125__303.15__0.5087__#405,405,405,[emim],[PFP],R125,303.15,0.5087,0.3942,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[PFP]__R125__303.15__0.6173__#406,406,406,[emim],[PFP],R125,303.15,0.6173,0.4548,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],C(C)[N+]1=CN(C=C1)C,FC(F)C(F)(F)F,Table S3. VLE HFCs,REF_R125,GTLACDSXYULKMZ-UHFFFAOYSA-N,C2HF5
[emim]__[SCN]__R32__283.15__0.0719__#407,407,407,[emim],[SCN],R32,283.15,0.0719,0.0248,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__283.15__0.1752__#408,408,408,[emim],[SCN],R32,283.15,0.1752,0.066,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__283.15__0.3009__#409,409,409,[emim],[SCN],R32,283.15,0.3009,0.1198,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__283.15__0.4467__#410,410,410,[emim],[SCN],R32,283.15,0.4467,0.1793,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__283.15__0.5994__#411,411,411,[emim],[SCN],R32,283.15,0.5994,0.2411,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__293.15__0.073__#412,412,412,[emim],[SCN],R32,293.15,0.073,0.0223,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__293.15__0.1861__#413,413,413,[emim],[SCN],R32,293.15,0.1861,0.0575,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__293.15__0.313__#414,414,414,[emim],[SCN],R32,293.15,0.313,0.0993,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__293.15__0.4527__#415,415,415,[emim],[SCN],R32,293.15,0.4527,0.1454,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__293.15__0.6012__#416,416,416,[emim],[SCN],R32,293.15,0.6012,0.1892,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__303.15__0.0578__#417,417,417,[emim],[SCN],R32,303.15,0.0578,0.013,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__303.15__0.1353__#418,418,418,[emim],[SCN],R32,303.15,0.1353,0.0325,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__303.15__0.2303__#419,419,419,[emim],[SCN],R32,303.15,0.2303,0.0557,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__303.15__0.3392__#420,420,420,[emim],[SCN],R32,303.15,0.3392,0.0831,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__303.15__0.4589__#421,421,421,[emim],[SCN],R32,303.15,0.4589,0.1123,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__303.15__0.5976__#422,422,422,[emim],[SCN],R32,303.15,0.5976,0.1445,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__303.15__0.7396__#423,423,423,[emim],[SCN],R32,303.15,0.7396,0.1783,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__313.15__0.0726__#424,424,424,[emim],[SCN],R32,313.15,0.0726,0.015,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__313.15__0.1876__#425,425,425,[emim],[SCN],R32,313.15,0.1876,0.0374,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__313.15__0.3231__#426,426,426,[emim],[SCN],R32,313.15,0.3231,0.0645,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__313.15__0.4722__#427,427,427,[emim],[SCN],R32,313.15,0.4722,0.0937,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R32__313.15__0.6322__#428,428,428,[emim],[SCN],R32,313.15,0.6322,0.1225,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[SCN]__R134a__283.15__0.0683__#429,429,429,[emim],[SCN],R134a,283.15,0.0683,0.0174,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__283.15__0.143__#430,430,430,[emim],[SCN],R134a,283.15,0.143,0.0399,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__283.15__0.2237__#431,431,431,[emim],[SCN],R134a,283.15,0.2237,0.0653,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__283.15__0.3218__#432,432,432,[emim],[SCN],R134a,283.15,0.3218,0.0964,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__283.15__0.4072__#433,433,433,[emim],[SCN],R134a,283.15,0.4072,0.1276,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__293.15__0.0648__#434,434,434,[emim],[SCN],R134a,293.15,0.0648,0.0133,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__293.15__0.1476__#435,435,435,[emim],[SCN],R134a,293.15,0.1476,0.0309,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__293.15__0.2314__#436,436,436,[emim],[SCN],R134a,293.15,0.2314,0.0501,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__293.15__0.3217__#437,437,437,[emim],[SCN],R134a,293.15,0.3217,0.0705,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__293.15__0.423__#438,438,438,[emim],[SCN],R134a,293.15,0.423,0.0961,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__303.15__0.0683__#439,439,439,[emim],[SCN],R134a,303.15,0.0683,0.0102,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__303.15__0.1513__#440,440,440,[emim],[SCN],R134a,303.15,0.1513,0.0228,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__303.15__0.2387__#441,441,441,[emim],[SCN],R134a,303.15,0.2387,0.0375,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__303.15__0.3418__#442,442,442,[emim],[SCN],R134a,303.15,0.3418,0.0532,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__303.15__0.4342__#443,443,443,[emim],[SCN],R134a,303.15,0.4342,0.0705,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__313.15__0.0683__#444,444,444,[emim],[SCN],R134a,313.15,0.0683,0.0071,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__313.15__0.1556__#445,445,445,[emim],[SCN],R134a,313.15,0.1556,0.0169,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__313.15__0.2429__#446,446,446,[emim],[SCN],R134a,313.15,0.2429,0.0266,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__313.15__0.3279__#447,447,447,[emim],[SCN],R134a,313.15,0.3279,0.0346,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[SCN]__R134a__313.15__0.4329__#448,448,448,[emim],[SCN],R134a,313.15,0.4329,0.0468,[S-]C#N,C(C)[N+]1=CN(C=C1)C,FCC(F)(F)F,Table S3. VLE HFCs,REF_R134A,LVGUZGTVOIAKKC-UHFFFAOYSA-N,C2H2F4
[emim]__[Tf2N]__R41__288.15__0.10512__#449,449,449,[emim],[Tf2N],R41,288.15,0.10512,0.05714,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,CF,Table S3. VLE HFCs,REF_R41,NBVXSUQYWXRMNV-UHFFFAOYSA-N,CH3F
[emim]__[Tf2N]__R41__293.43__0.10367__#450,450,450,[emim],[Tf2N],R41,293.43,0.10367,0.04863,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,CF,Table S3. VLE HFCs,REF_R41,NBVXSUQYWXRMNV-UHFFFAOYSA-N,CH3F
[emim]__[Tf2N]__R41__298.19__0.10493__#451,451,451,[emim],[Tf2N],R41,298.19,0.10493,0.04624,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,CF,Table S3. VLE HFCs,REF_R41,NBVXSUQYWXRMNV-UHFFFAOYSA-N,CH3F
[emim]__[Tf2N]__R41__303.17__0.10128__#452,452,452,[emim],[Tf2N],R41,303.17,0.10128,0.04015,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,CF,Table S3. VLE HFCs,REF_R41,NBVXSUQYWXRMNV-UHFFFAOYSA-N,CH3F
[emim]__[Tf2N]__R41__308.19__0.10763__#453,453,453,[emim],[Tf2N],R41,308.19,0.10763,0.03988,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,CF,Table S3. VLE HFCs,REF_R41,NBVXSUQYWXRMNV-UHFFFAOYSA-N,CH3F
[emim]__[Tf2N]__R32__283.15__0.0102__#454,454,454,[emim],[Tf2N],R32,283.15,0.0102,0.0139999999999999,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[Tf2N]__R32__283.15__0.1001__#455,455,455,[emim],[Tf2N],R32,283.15,0.1001,0.136,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[Tf2N]__R32__283.15__0.2503__#456,456,456,[emim],[Tf2N],R32,283.15,0.2503,0.306,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[Tf2N]__R32__283.15__0.3993__#457,457,457,[emim],[Tf2N],R32,283.15,0.3993,0.4479999999999999,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[Tf2N]__R32__283.15__0.5493__#458,458,458,[emim],[Tf2N],R32,283.15,0.5493,0.57,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[Tf2N]__R32__283.15__0.7004__#459,459,459,[emim],[Tf2N],R32,283.15,0.7004,0.672,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[Tf2N]__R32__283.15__0.8494__#460,460,460,[emim],[Tf2N],R32,283.15,0.8494,0.7859999999999999,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[Tf2N]__R32__298.15__0.0096__#461,461,461,[emim],[Tf2N],R32,298.15,0.0096,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
[emim]__[Tf2N]__R32__298.15__0.0998__#462,462,462,[emim],[Tf2N],R32,298.15,0.0998,0.095,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(C)[N+]1=CN(C=C1)C,FCF,Table S3. VLE HFCs,REF_R32,RWRIWBAIICGTTQ-UHFFFAOYSA-N,CH2F2
