case_id,sample_id,seed,component,group_name,full_group_id,n_atoms,A_g_signed,A_g_abs,A_tilde_g,P_g,group_rank
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.04815802909433842,0.1398871000856161,0.027977420017123222,0.13438460623684417,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,45,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.11490612477064133,0.11620096862316132,0.05810048431158066,0.11163017464230854,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,45,Refri,CF3,Refri:CF3,4,-0.008987952023744583,0.11229150369763374,0.028072875924408436,0.10787448949126724,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,45,Refri,CH2F,Refri:CH2F,2,0.052663639187812805,0.08092429582029581,0.040462147910147905,0.07774111853164771,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,45,Anion,Other,Anion:Other,4,-0.07140260562300682,0.07302002981305122,0.018255007453262806,0.07014776879228844,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.013310171198099852,0.03875796124339104,0.012919320414463678,0.037233407205154674,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,45,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.027345705777406693,0.027980968356132507,0.027980968356132507,0.026880330011581303,9
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Anion,Alkyl_Chain,Anion:Alkyl_Chain,2,0.0,0.0,0.0,0.0,6
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Anion,Other,Anion:Other,4,0.0,0.0,0.0,0.0,7
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Refri,CF3,Refri:CF3,4,0.0,0.0,0.0,0.0,8
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.1502,46,Refri,CH2F,Refri:CH2F,2,0.0,0.0,0.0,0.0,9
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-6.164446262199609e-18,3.978670586697589e-17,7.957341173395177e-18,3.9782736381105595e-05,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-2.583758769000157e-18,2.2371742385832587e-17,4.474348477166518e-18,2.236951037608563e-05,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,42,Anion,BF4_Core,Anion:BF4_Core,5,-4.022999629994127e-18,2.1232213824486167e-17,4.246442764897233e-18,2.1230095504536457e-05,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,42,Refri,CH2F,Refri:CH2F,3,-2.47652012755785e-18,1.638844392149357e-17,5.4628146404978565e-18,1.638680886035531e-05,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,1.7644689702135528e-15,1.8759952043401255e-15,3.751990408680251e-16,0.0018666234471567751,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,43,Anion,BF4_Core,Anion:BF4_Core,5,7.759587302875472e-16,1.2397796785230172e-15,2.4795593570460344e-16,0.0012335862116734807,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,8.607018537594717e-16,1.055315417456042e-15,2.1106308349120837e-16,0.0010500434637637493,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,43,Refri,CH2F,Refri:CH2F,3,6.49219069744238e-16,8.4961015087544e-16,2.8320338362514667e-16,0.0008453658223099439,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-1.7286972138208512e-06,1.7731621255734353e-06,3.5463242511468705e-07,0.3322178699026401,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-1.1037268947688972e-06,1.428716743134828e-06,2.857433486269656e-07,0.2676829299774216,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,44,Anion,BF4_Core,Anion:BF4_Core,5,-1.1159837072227674e-06,1.2787386367563158e-06,2.5574772735126314e-07,0.23958318302563764,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,44,Refri,CH2F,Refri:CH2F,3,-7.842726859053073e-07,8.567287181904248e-07,2.8557623939680826e-07,0.16051582973530787,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-7.116478596463829e-14,7.118104815019262e-14,1.4236209630038525e-14,0.06022059174558426,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-4.445771527084491e-14,4.6495535828590395e-14,9.299107165718079e-15,0.03933615412936499,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,45,Anion,BF4_Core,Anion:BF4_Core,5,-3.3153996109353163e-14,3.3277168252411095e-14,6.655433650482219e-15,0.02815315053452389,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,45,Refri,CH2F,Refri:CH2F,3,-3.09885699322247e-14,3.105137403713182e-14,1.0350458012377273e-14,0.02627008406906255,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-4.480873443274458e-17,1.7967795250600458e-16,3.593559050120092e-17,0.00017958139851847728,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,46,Anion,BF4_Core,Anion:BF4_Core,5,-7.166919578044848e-18,1.3785207933860174e-16,2.757041586772035e-17,0.0001377780014244034,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-4.3175905546163895e-17,1.2676066431342319e-16,2.5352132862684637e-17,0.00012669254662045991,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.01,46,Refri,CH2F,Refri:CH2F,3,-1.1481075409924218e-17,9.337071155944237e-17,3.1123570519814124e-17,9.332053670830683e-05,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-6.562167728809753e-18,9.794222323561927e-18,1.9588444647123853e-18,9.793970184206773e-06,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,42,Anion,PF6_Core,Anion:PF6_Core,7,-3.952823177788777e-18,6.478210447599269e-18,9.254586353713242e-19,6.478043674602818e-06,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-3.507956668488447e-18,5.379647876842567e-18,1.0759295753685134e-18,5.3795093848927415e-06,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,42,Refri,CH2F,Refri:CH2F,3,-2.629844051153995e-18,4.0922651495499034e-18,1.3640883831833012e-18,4.092159799572964e-06,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-2.9932440363905115e-16,3.9144627761433036e-16,7.828925552286608e-17,0.00039098678356404927,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,43,Anion,PF6_Core,Anion:PF6_Core,7,-5.2752551037688395e-17,3.5744995514923387e-16,5.106427930703341e-17,0.0003570303672337086,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-1.748436317973419e-16,2.393224731458113e-16,4.786449462916226e-17,0.0002390415476170791,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,43,Refri,CH2F,Refri:CH2F,3,-8.048114402173583e-17,1.8699761749820467e-16,6.233253916606822e-17,0.00018677811281117373,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-4.3643932912118544e-07,4.494390068998655e-07,8.98878013799731e-08,0.33191412308425516,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,44,Anion,PF6_Core,Anion:PF6_Core,7,-3.06005041750268e-07,3.624021864823135e-07,5.177174092604478e-08,0.26763676958037924,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-2.554916589403433e-07,3.378133541787065e-07,6.75626708357413e-08,0.24947773000788426,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,44,Refri,CH2F,Refri:CH2F,3,-1.8645994259713916e-07,2.0442665515929548e-07,6.814221838643182e-08,0.15097063881987963,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-7.34228224890548e-14,7.344318007890911e-14,1.4688636015781823e-14,0.06135729906904621,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-4.586291656643931e-14,4.7951420717012297e-14,9.590284143402459e-15,0.04006048837425401,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,45,Anion,PF6_Core,Anion:PF6_Core,7,-4.24753438191673e-14,4.355608925019506e-14,6.2222984643135794e-15,0.036388456920450694,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,45,Refri,CH2F,Refri:CH2F,3,-3.195999051481624e-14,3.202475041879857e-14,1.067491680626619e-14,0.026754726401370353,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,46,Anion,PF6_Core,Anion:PF6_Core,7,-9.118262941487934e-18,7.673084360922147e-17,1.0961549087031639e-17,7.671291434683801e-05,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-2.2437548325873937e-17,7.050555924694435e-17,1.410111184938887e-17,7.048908461155953e-05,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-1.959675998362912e-17,4.983446008226108e-17,9.966892016452216e-18,4.9822815545741926e-05,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0098,46,Refri,CH2F,Refri:CH2F,3,-7.073501004987983e-18,3.664809476409653e-17,1.2216031588032177e-17,3.663953141100445e-05,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,1.2807808178781189e-17,3.543116716098771e-16,7.086233432197541e-17,0.0003539979502617524,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,1.558472835496714e-17,2.006351449068388e-16,4.012702898136776e-17,0.0002004574947383999,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,42,Anion,BF4_Core,Anion:BF4_Core,5,-1.990364471466933e-18,1.8600280046271164e-16,3.720056009254233e-17,0.0001858381063417108,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,42,Refri,CH2F,Refri:CH2F,3,5.068727047250376e-18,1.452740119786542e-16,4.84246706595514e-17,0.00014514538071263257,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,2.550992874801101e-15,2.727165510495069e-15,5.454331020990138e-16,0.0027073570662476073,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,43,Anion,BF4_Core,Anion:BF4_Core,5,1.0984790451603737e-15,1.808195113821645e-15,3.61639022764329e-16,0.0017950615023987846,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,1.253992121272794e-15,1.5444687520986136e-15,3.088937504197227e-16,0.0015332506859232539,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,43,Refri,CH2F,Refri:CH2F,3,9.28124228794842e-16,1.2366951021664722e-15,4.1223170072215743e-16,0.0012277125135087244,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-4.129533465402346e-06,4.23696121742978e-06,8.47392243485956e-07,0.326579740713507,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-2.733884542749365e-06,3.5001163496417576e-06,7.000232699283515e-07,0.26978464783459066,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,44,Anion,BF4_Core,Anion:BF4_Core,5,-2.744171183621802e-06,3.15338940026777e-06,6.306778800535539e-07,0.24305936256194613,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,44,Refri,CH2F,Refri:CH2F,3,-1.907691739688744e-06,2.0832737845921656e-06,6.944245948640552e-07,0.16057617181119063,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-6.413753297180528e-14,6.415366894945047e-14,1.2830733789890095e-14,0.05511414064003027,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-4.007339438530903e-14,4.190484637688432e-14,8.380969275376864e-15,0.03600027300908171,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,45,Anion,BF4_Core,Anion:BF4_Core,5,-2.9860808243393697e-14,2.997037873138462e-14,5.994075746276923e-15,0.025747423264880203,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,45,Refri,CH2F,Refri:CH2F,3,-2.792932070783561e-14,2.7985789006297265e-14,9.328596335432421e-15,0.024042470781065008,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-5.39838110338348e-17,2.697741637315374e-16,5.3954832746307476e-17,0.0002695569526862563,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,46,Anion,BF4_Core,Anion:BF4_Core,5,3.2422440123327552e-19,2.060991766057446e-16,4.121983532114892e-17,0.00020593323403747608,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-5.775738375929303e-17,1.9002092954986148e-16,3.80041859099723e-17,0.00018986793252389765,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,46,Refri,CH2F,Refri:CH2F,3,-1.0229031260116498e-17,1.3991334559627366e-16,4.663778186542455e-17,0.00013980069313309715,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,2.6045440083360245e-18,2.358903047425236e-16,4.717806094850472e-17,0.00023574555881458823,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,42,Anion,PF6_Core,Anion:PF6_Core,7,-3.838604838036536e-18,1.4794404180813453e-16,2.113486311544779e-17,0.00014785326106308696,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,7.04189267602353e-18,1.3338846468793596e-16,2.6677692937587192e-17,0.0001333066154694265,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,42,Refri,CH2F,Refri:CH2F,3,1.0007148332605274e-18,9.67693617771288e-17,3.22564539257096e-17,9.670998260475699e-05,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-7.500741339853728e-15,8.173138010361702e-15,1.6346276020723403e-15,0.007986263786069472,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,43,Anion,PF6_Core,Anion:PF6_Core,7,-3.3308215398059754e-15,6.789197559380739e-15,9.698853656258198e-16,0.0066339663586023456,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-3.78403084108027e-15,4.716624933875306e-15,9.43324986775061e-16,0.004608781945701375,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,43,Refri,CH2F,Refri:CH2F,3,-2.628966333941918e-15,3.720495023783817e-15,1.240165007927939e-15,0.003635427988249697,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-3.3428348729103163e-06,3.4359497362856928e-06,6.871899472571386e-07,0.30197091268330184,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,44,Anion,PF6_Core,Anion:PF6_Core,7,-2.8886753966617107e-06,3.3983284311034367e-06,4.854754901576339e-07,0.29866453723134195,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-2.204746138545488e-06,2.8494991681782267e-06,5.698998336356454e-07,0.25043028290491337,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,44,Refri,CH2F,Refri:CH2F,3,-1.5479932358175574e-06,1.694634590876376e-06,5.64878196958792e-07,0.148934179294724,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-8.201468763700164e-14,8.204600329209458e-14,1.6409200658418916e-14,0.067251011124295,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-5.122334689132538e-14,5.354898331531724e-14,1.0709796663063448e-14,0.04389273246878654,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,45,Anion,PF6_Core,Anion:PF6_Core,7,-4.740579766777486e-14,4.862318857143605e-14,6.946169795919436e-15,0.03985518446126932,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,45,Refri,CH2F,Refri:CH2F,3,-3.570504589418041e-14,3.5778400641478525e-14,1.1926133547159509e-14,0.029326640214068722,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,46,Anion,PF6_Core,Anion:PF6_Core,7,1.952807162934575e-18,3.0834370310564354e-16,4.4049100443663364e-17,0.0003080526720179111,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-5.578930808302165e-17,2.864209981968772e-16,5.728419963937544e-17,0.0002861506589169922,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-6.057869933934016e-17,2.0156097094334185e-16,4.031219418866837e-17,0.00020137072704334578,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,46,Refri,CH2F,Refri:CH2F,3,-1.0051470737777396e-17,1.4841889311057672e-16,4.947296437019224e-17,0.00014827880751302127,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,3.6181636036149304e-17,8.511427511143782e-16,1.7022855022287564e-16,0.0008493346069056947,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,4.060644350837716e-17,4.820570679727651e-16,9.641141359455301e-17,0.0004810329992198224,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,42,Anion,BF4_Core,Anion:BF4_Core,5,-2.0831501479576185e-18,4.467171692735885e-16,8.93434338547177e-17,0.00044576817562771184,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,42,Refri,CH2F,Refri:CH2F,3,1.434184440326283e-17,3.4897802425502497e-16,1.1632600808500831e-16,0.00034823666495579066,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,8.274092982138965e-16,8.702783106538165e-16,1.740556621307633e-16,0.0008682634262983947,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,43,Anion,BF4_Core,Anion:BF4_Core,5,3.8020831430874823e-16,5.736868389667467e-16,1.1473736779334934e-16,0.0005723586286429973,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,3.956400745311802e-16,4.826922864349241e-16,9.653845728698482e-17,0.0004815747483732322,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,43,Refri,CH2F,Refri:CH2F,3,3.116855855722517e-16,3.939336361860569e-16,1.3131121206201896e-16,0.0003930215937843229,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-1.2285147477086866e-05,1.2612070804607356e-05,2.5224141609214714e-06,0.32380277879412206,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-8.237649382181189e-06,1.0535097544561722e-05,2.1070195089123446e-06,0.2704784894285582,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,44,Anion,BF4_Core,Anion:BF4_Core,5,-8.281970167445252e-06,9.544349495627102e-06,1.9088698991254204e-06,0.24504198686684645,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,44,Refri,CH2F,Refri:CH2F,3,-5.722838977817446e-06,6.258334678932442e-06,2.0861115596441473e-06,0.16067671923643576,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-3.527457782115514e-14,3.528600768374539e-14,7.057201536749078e-15,0.03236525592568117,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-2.196980907270764e-14,2.300071349693218e-14,4.600142699386436e-15,0.02109686041768903,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,45,Anion,BF4_Core,Anion:BF4_Core,5,-1.649549739152472e-14,1.6556553220428705e-14,3.311310644085741e-15,0.015186106828208283,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,45,Refri,CH2F,Refri:CH2F,3,-1.536941748661049e-14,1.5400157159299295e-14,5.133385719766432e-15,0.014125429893448564,4
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-3.325655747249745e-17,1.5203502400055436e-16,3.0407004800110875e-17,0.00015196635647704126,1
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,46,Anion,BF4_Core,Anion:BF4_Core,5,-5.077673005575137e-19,1.1465662470852456e-16,2.2931324941704913e-17,0.0001146048393615306,2
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-3.5169391339125553e-17,1.0701095129330508e-16,2.1402190258661014e-17,0.00010696261916021668,3
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,46,Refri,CH2F,Refri:CH2F,3,-7.18512282479742e-18,7.81574373439386e-17,2.6052479114646202e-17,7.81221370721636e-05,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,3.123114370411542e-17,7.716204260550577e-16,1.5432408521101153e-16,0.0007700743848695166,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,42,Anion,PF6_Core,Anion:PF6_Core,7,3.676503494165438e-19,4.829117539950467e-16,6.898739342786382e-17,0.00048194417792338245,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,3.59851963570996e-17,4.3679757635446072e-16,8.735951527089214e-17,0.00043592239599377346,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,42,Refri,CH2F,Refri:CH2F,3,1.2367868861272411e-17,3.163219924626155e-16,1.0544066415420516e-16,0.0003156882004947954,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-1.311642483163664e-14,1.4268967951647227e-14,2.853793590329445e-15,0.013709292473608142,1
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,43,Anion,PF6_Core,Anion:PF6_Core,7,-5.8728404711078314e-15,1.1841870850738808e-14,1.6916958358198298e-15,0.011377394039821362,2
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-6.602755408553115e-15,8.220803413039898e-15,1.6441606826079796e-15,0.007898356681387712,3
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,43,Refri,CH2F,Refri:CH2F,3,-4.611934837968226e-15,6.492891881904029e-15,2.1642972939680096e-15,0.006238219478113169,4
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,5,-1.3729279089602642e-05,1.4084105714573525e-05,2.816821142914705e-06,0.3009612179938195,1
