case_id,sample_id,seed,atom_idx,local_atom_idx,component,atom_symbol,primary_group_id,overlapping_group_ids,a_i_signed,a_i_abs
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,-5.403906835899086e-11,6.672069841062722e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,9,1,Anion,C,CF3,CF3;Alkyl_Chain,-1.0649187087707901e-10,1.2554582373702772e-10
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,8,0,Anion,F,CF3,CF3,-5.915878897866378e-11,7.265978096970827e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,10,2,Anion,F,CF3,CF3,-5.915878897866378e-11,7.265978096970827e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,11,3,Anion,F,CF3,CF3,-5.915878897866378e-11,7.265978096970827e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,25,17,Anion,C,CF3,CF3;Alkyl_Chain,-1.0649187087707901e-10,1.2554582373702772e-10
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,26,18,Anion,F,CF3,CF3,-5.915878897866378e-11,7.265978096970827e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,27,19,Anion,F,CF3,CF3,-5.915878897866378e-11,7.265978096970827e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,28,20,Anion,F,CF3,CF3,-5.915878897866378e-11,7.265978096970827e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,15,7,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,-1.0459860755318573e-10,1.2123570203304013e-10
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-4.333557818148037e-11,5.801528701887548e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,17,9,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-4.333557818148037e-11,5.801528701887548e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,19,11,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,-1.0459860755318573e-10,1.2123570203304013e-10
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,20,12,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-4.333557818148037e-11,5.801528701887548e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,21,13,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-4.333557818148037e-11,5.801528701887548e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,18,10,Anion,N,Sulfonimide_N,Sulfonimide_N,-5.0837799248082405e-11,6.892267312430533e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,12,4,Anion,C,Alkyl_Chain,Alkyl_Chain,-1.0967210473111777e-10,1.2937975690796577e-10
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,22,14,Anion,C,Alkyl_Chain,Alkyl_Chain,-1.0967210473111777e-10,1.2937977078575358e-10
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,13,5,Anion,F,Other,,-5.675147157768734e-11,6.963464527220964e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,14,6,Anion,F,Other,,-5.675147157768734e-11,6.963464527220964e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,23,15,Anion,F,Other,,-5.675147157768734e-11,6.963464527220964e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,24,16,Anion,F,Other,,-5.675147157768734e-11,6.963464527220964e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,30,1,Refri,C,CF3,CF3;Alkyl_Chain,-9.787645693926095e-11,1.137849814369929e-10
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,31,2,Refri,F,CF3,CF3,-5.517247075870202e-11,6.780273564821471e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,32,3,Refri,F,CF3,CF3,-5.517247075870202e-11,6.780273564821471e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,33,4,Refri,F,CF3,CF3,-5.517247075870202e-11,6.780273564821471e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,29,0,Refri,C,CH2F,CH2F;Alkyl_Chain,-7.338361862618825e-11,8.686230901222558e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,43,34,5,Refri,F,CH2F,CH2F,-5.368454292220548e-11,6.597963841947774e-11
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-2.491169599603741e-18,3.61797839787578e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-9.725020807106047e-19,2.3511254403566756e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-9.533716678889377e-19,2.3048754975621513e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-2.154434298400754e-18,3.3209008235755758e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-9.737772830224317e-19,2.354208549294814e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,-1.2549456926014033e-19,1.3738775142791245e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,-4.5047687472966757e-20,1.0680657398909731e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,-4.4567534976773867e-20,1.0566820803010183e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,9,1,Anion,C,CF3,CF3;Alkyl_Chain,2.923216735189362e-19,1.9869060293258486e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,8,0,Anion,F,CF3,CF3,-5.278931735476e-19,1.1473656840600536e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,10,2,Anion,F,CF3,CF3,-5.278931735476e-19,1.1473656840600536e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,11,3,Anion,F,CF3,CF3,-5.278931735476e-19,1.1473656840600536e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,25,17,Anion,C,CF3,CF3;Alkyl_Chain,2.923216735189362e-19,1.9869060293258486e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,26,18,Anion,F,CF3,CF3,-5.278931735476e-19,1.1473656840600536e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,27,19,Anion,F,CF3,CF3,-5.278931735476e-19,1.1473656840600536e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,28,20,Anion,F,CF3,CF3,-5.278931735476e-19,1.1473656840600536e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,15,7,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,3.431820884032838e-19,2.1735942829293197e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-1.2376146044071923e-18,1.5247893792090646e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,17,9,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-1.2376146044071923e-18,1.5247893792090646e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,19,11,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,3.431820367044955e-19,2.1735940761341666e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,20,12,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-1.2376146044071923e-18,1.5247893792090646e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,21,13,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-1.2376146044071923e-18,1.5247893792090646e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,18,10,Anion,N,Sulfonimide_N,Sulfonimide_N,-6.575035350418628e-19,1.2348102553354844e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,12,4,Anion,C,Alkyl_Chain,Alkyl_Chain,3.0116102894225443e-19,2.0469864319622596e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,22,14,Anion,C,Alkyl_Chain,Alkyl_Chain,3.0116102894225443e-19,2.0469864319622596e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,13,5,Anion,F,Other,,-5.061344977271223e-19,1.1000734936937125e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,14,6,Anion,F,Other,,-5.061344977271223e-19,1.1000734936937125e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,23,15,Anion,F,Other,,-5.061344977271223e-19,1.1000734936937125e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,24,16,Anion,F,Other,,-5.061344977271223e-19,1.1000734936937125e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,30,1,Refri,C,CF3,CF3;Alkyl_Chain,3.2531922647277774e-19,1.9178722237391637e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,31,2,Refri,F,CF3,CF3,-5.216135802286154e-19,1.1632872564904743e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,32,3,Refri,F,CF3,CF3,-5.216135802286154e-19,1.1632872564904743e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,33,4,Refri,F,CF3,CF3,-5.216135802286154e-19,1.1632872564904743e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,29,0,Refri,C,CH2F,CH2F;Alkyl_Chain,1.784630151614881e-19,1.4025614495854727e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,44,34,5,Refri,F,CH2F,CH2F,-5.075697077886901e-19,1.131966993174343e-18
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-0.01090508233755827,0.011745638214051723
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.014531140215694904,0.014712924137711525
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.013458533212542534,0.013630444183945656
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-0.009505431167781353,0.009976526722311974
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.015349240973591805,0.015516902320086956
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.011592956259846687,0.01233520358800888
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,-0.002838148968294263,0.0031800861470401287
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,-0.002446072408929467,0.0027883241418749094
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,9,1,Anion,C,CF3,CF3;Alkyl_Chain,0.02948986552655697,0.02987375296652317
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,8,0,Anion,F,CF3,CF3,-0.009054710157215595,0.009202392771840096
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,10,2,Anion,F,CF3,CF3,-0.009054710157215595,0.009202392771840096
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,11,3,Anion,F,CF3,CF3,-0.009054710157215595,0.009202392771840096
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,25,17,Anion,C,CF3,CF3;Alkyl_Chain,0.02948986552655697,0.02987375296652317
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,26,18,Anion,F,CF3,CF3,-0.009054710157215595,0.009202392771840096
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,27,19,Anion,F,CF3,CF3,-0.009054710157215595,0.009202392771840096
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,28,20,Anion,F,CF3,CF3,-0.009054710157215595,0.009202392771840096
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,15,7,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,-0.02208833023905754,0.022124646231532097
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.012560155242681503,0.014162706211209297
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,17,9,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.012560155242681503,0.014162706211209297
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,19,11,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,-0.02208833023905754,0.022124646231532097
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,20,12,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.012560155242681503,0.014162706211209297
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,21,13,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.012560155242681503,0.014162706211209297
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,18,10,Anion,N,Sulfonimide_N,Sulfonimide_N,0.013028085231781006,0.013350025750696659
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,12,4,Anion,C,Alkyl_Chain,Alkyl_Chain,0.02818901464343071,0.028479188680648804
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,22,14,Anion,C,Alkyl_Chain,Alkyl_Chain,0.02818901464343071,0.028479186818003654
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,13,5,Anion,F,Other,,-0.008549428544938564,0.00872817263007164
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,14,6,Anion,F,Other,,-0.008549428544938564,0.00872817263007164
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,23,15,Anion,F,Other,,-0.008549428544938564,0.00872817263007164
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,24,16,Anion,F,Other,,-0.008549428544938564,0.00872817263007164
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,30,1,Refri,C,CF3,CF3;Alkyl_Chain,0.024446040391921997,0.025324296206235886
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,31,2,Refri,F,CF3,CF3,-0.009351905435323715,0.009465179406106472
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,32,3,Refri,F,CF3,CF3,-0.009351905435323715,0.009465179406106472
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,33,4,Refri,F,CF3,CF3,-0.009351905435323715,0.009465179406106472
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,29,0,Refri,C,CH2F,CH2F;Alkyl_Chain,0.03190625086426735,0.032081376761198044
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,45,34,5,Refri,F,CH2F,CH2F,-0.006323728710412979,0.006355864927172661
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,9,1,Anion,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,8,0,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,10,2,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,11,3,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,25,17,Anion,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,26,18,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,27,19,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,28,20,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,15,7,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,17,9,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,19,11,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,20,12,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,21,13,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,18,10,Anion,N,Sulfonimide_N,Sulfonimide_N,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,12,4,Anion,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,22,14,Anion,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,13,5,Anion,F,Other,,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,14,6,Anion,F,Other,,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,23,15,Anion,F,Other,,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,24,16,Anion,F,Other,,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,30,1,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,31,2,Refri,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,32,3,Refri,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,33,4,Refri,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,29,0,Refri,C,CH2F,CH2F;Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134a__283.15__0.0504,46,34,5,Refri,F,CH2F,CH2F,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,9,1,Anion,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,8,0,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,10,2,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,11,3,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,25,17,Anion,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,26,18,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,27,19,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,28,20,Anion,F,CF3,CF3,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,15,7,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,17,9,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,19,11,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,20,12,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,21,13,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,18,10,Anion,N,Sulfonimide_N,Sulfonimide_N,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,12,4,Anion,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,22,14,Anion,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,13,5,Anion,F,Other,,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,14,6,Anion,F,Other,,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,23,15,Anion,F,Other,,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,24,16,Anion,F,Other,,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,30,1,Refri,C,CHF2,CHF2;Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,29,0,Refri,F,CHF2,CHF2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,31,2,Refri,F,CHF2,CHF2,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,32,3,Refri,C,CHF2,CHF2;Alkyl_Chain,0.0,0.0
Case2_R134_vs_R134a,[emim]__[BEI]__R134__283.132__0.1,42,33,4,Refri,F,CHF2,CHF2,0.0,0.0
